index, Ar.x, Ar.y, Ag.x, Ag.y, InfR.x, InfR.y, InfG.x, InfG.y, Tr.x, Tr.y, Tg.x, Tg.y
2.8601, 1.14143,0.85440, 1.17861,-0.33297, 1.28333,-0.57627, -0.28333,0.57627, 1.33021,-0.55503, 0.62678,0.15573
2.8651, 1.08926,0.86141, 1.14580,-0.43260, 1.25487,-0.59820, -0.25487,0.59820, 1.30277,-0.57961, 0.63324,0.16317
2.8701, 1.03669,0.86525, 1.10452,-0.52919, 1.22470,-0.61893, -0.22470,0.61893, 1.27345,-0.60307, 0.63982,0.17057
2.8751, 0.98391,0.86588, 1.05503,-0.62203, 1.19287,-0.63832, -0.19287,0.63832, 1.24225,-0.62526, 0.64651,0.17792
2.8801, 0.93111,0.86328, 0.99766,-0.71040, 1.15941,-0.65626, -0.15941,0.65626, 1.20922,-0.64604, 0.65333,0.18521
2.8851, 0.87848,0.85746, 0.93281,-0.79364, 1.12436,-0.67262, -0.12436,0.67262, 1.17439,-0.66527, 0.66028,0.19245
2.8901, 0.82624,0.84841, 0.86093,-0.87109, 1.08779,-0.68725, -0.08779,0.68725, 1.13781,-0.68280, 0.66736,0.19962
2.8951, 0.77457,0.83617, 0.78252,-0.94216, 1.04977,-0.70004, -0.04977,0.70004, 1.09954,-0.69848, 0.67457,0.20673
2.9001, 0.72367,0.82076, 0.69814,-1.00628, 1.01036,-0.71085, -0.01036,0.71085, 1.05966,-0.71215, 0.68193,0.21376
2.9051, 0.67374,0.80222, 0.60839,-1.06295, 0.96966,-0.71956, 0.03034,0.71956, 1.01826,-0.72367, 0.68944,0.22072
2.9101, 0.62498,0.78061, 0.51393,-1.11170, 0.92777,-0.72604, 0.07223,0.72604, 0.97542,-0.73289, 0.69709,0.22759
2.9151, 0.57757,0.75601, 0.41546,-1.15213, 0.88479,-0.73016, 0.11521,0.73016, 0.93127,-0.73966, 0.70491,0.23438
2.9201, 0.53170,0.72849, 0.31370,-1.18389, 0.84084,-0.73181, 0.15916,0.73181, 0.88592,-0.74384, 0.71288,0.24107
2.9251, 0.48755,0.69814, 0.20940,-1.20671, 0.79605,-0.73087, 0.20395,0.73087, 0.83952,-0.74529, 0.72102,0.24766
2.9301, 0.44531,0.66507, 0.10336,-1.22038, 0.75057,-0.72723, 0.24943,0.72723, 0.79222,-0.74387, 0.72933,0.25415
2.9351, 0.40513,0.62939, -0.00362,-1.22474, 0.70456,-0.72078, 0.29544,0.72078, 0.74417,-0.73946, 0.73781,0.26052
2.9401, 0.36720,0.59124, -0.11073,-1.21973, 0.65816,-0.71144, 0.34184,0.71144, 0.69557,-0.73193, 0.74648,0.26677
2.9451, 0.33165,0.55074, -0.21715,-1.20534, 0.61157,-0.69911, 0.38843,0.69911, 0.64661,-0.72118, 0.75532,0.27290
2.9501, 0.29865,0.50805, -0.32205,-1.18164, 0.56496,-0.68371, 0.43504,0.68371, 0.59749,-0.70710, 0.76434,0.27889
2.9551, 0.26833,0.46331, -0.42461,-1.14878, 0.51854,-0.66517, 0.48146,0.66517, 0.54843,-0.68960, 0.77356,0.28473
2.9601, 0.24082,0.41671, -0.52403,-1.10697, 0.47250,-0.64344, 0.52750,0.64344, 0.49967,-0.66862, 0.78297,0.29042
2.9651, 0.21624,0.36841, -0.61952,-1.05650, 0.42707,-0.61848, 0.57293,0.61848, 0.45145,-0.64408, 0.79257,0.29594
2.9701, 0.19470,0.31859, -0.71032,-0.99772, 0.38247,-0.59025, 0.61753,0.59025, 0.40403,-0.61594, 0.80236,0.30130
2.9751, 0.17630,0.26744, -0.79570,-0.93106, 0.33893,-0.55874, 0.66107,0.55874, 0.35767,-0.58418, 0.81236,0.30647
2.9801, 0.16113,0.21517, -0.87496,-0.85700, 0.29670,-0.52395, 0.70330,0.52395, 0.31266,-0.54879, 0.82255,0.31145
2.9851, 0.14926,0.16197, -0.94745,-0.77610, 0.25601,-0.48589, 0.74399,0.48589, 0.26928,-0.50977, 0.83295,0.31623
2.9901, 0.14074,0.10805, -1.01259,-0.68896, 0.21712,-0.44460, 0.78288,0.44460, 0.22783,-0.46716, 0.84356,0.32079
2.9951, 0.13564,0.05362, -1.06980,-0.59626, 0.18029,-0.40014, 0.81971,0.40014, 0.18859,-0.42102, 0.85436,0.32513
3.0001, 0.80471,-0.87285, 1.15470,-0.00146, 0.14667,-0.35346, 0.85333,0.35346, 0.15594,-0.37997, 0.86765,0.32250
3.0051, 0.84779,-0.88138, 1.15229,-0.07452, 0.15766,-0.34875, 0.84234,0.34875, 0.16703,-0.37462, 0.83537,0.36923
3.0101, 0.89130,-0.88780, 1.14526,-0.14738, 0.16843,-0.34382, 0.83157,0.34382, 0.17788,-0.36908, 0.80088,0.41315
3.0151, 0.93514,-0.89207, 1.13360,-0.21975, 0.17898,-0.33870, 0.82102,0.33870, 0.18850,-0.36336, 0.76440,0.45416
3.0201, 0.97920,-0.89419, 1.11734,-0.29134, 0.18932,-0.33339, 0.81068,0.33339, 0.19888,-0.35747, 0.72615,0.49222
3.0251, 1.02337,-0.89412, 1.09654,-0.36185, 0.19944,-0.32790, 0.80056,0.32790, 0.20903,-0.35143, 0.68637,0.52729
3.0301, 1.06755,-0.89187, 1.07125,-0.43099, 0.20934,-0.32224, 0.79066,0.32224, 0.21895,-0.34524, 0.64527,0.55933
3.0351, 1.11162,-0.88743, 1.04157,-0.49847, 0.21904,-0.31642, 0.78096,0.31642, 0.22865,-0.33891, 0.60306,0.58835
3.0401, 1.15549,-0.88081, 1.00759,-0.56401, 0.22853,-0.31046, 0.77147,0.31046, 0.23813,-0.33245, 0.55995,0.61435
3.0451, 1.19903,-0.87200, 0.96943,-0.62733, 0.23782,-0.30435, 0.76218,0.30435, 0.24740,-0.32587, 0.51615,0.63734
3.0501, 1.24214,-0.86103, 0.92723,-0.68817, 0.24691,-0.29812, 0.75309,0.29812, 0.25645,-0.31918, 0.47184,0.65735
3.0551, 1.28471,-0.84790, 0.88116,-0.74625, 0.25580,-0.29175, 0.74420,0.29175, 0.26530,-0.31238, 0.42723,0.67442
3.0601, 1.32663,-0.83265, 0.83138,-0.80134, 0.26450,-0.28528, 0.73550,0.28528, 0.27394,-0.30548, 0.38249,0.68861
3.0651, 1.36780,-0.81531, 0.77809,-0.85318, 0.27301,-0.27869, 0.72699,0.27869, 0.28239,-0.29850, 0.33780,0.69997
3.0701, 1.40810,-0.79590, 0.72149,-0.90155, 0.28134,-0.27200, 0.71866,0.27200, 0.29065,-0.29142, 0.29331,0.70857
3.0751, 1.44744,-0.77446, 0.66181,-0.94623, 0.28949,-0.26522, 0.71051,0.26522, 0.29872,-0.28427, 0.24918,0.71450
3.0801, 1.48571,-0.75106, 0.59927,-0.98702, 0.29747,-0.25835, 0.70253,0.25835, 0.30660,-0.27704, 0.20557,0.71784
3.0851, 1.52281,-0.72572, 0.53414,-1.02373, 0.30527,-0.25139, 0.69473,0.25139, 0.31431,-0.26975, 0.16260,0.71868
3.0901, 1.55864,-0.69852, 0.46668,-1.05619, 0.31291,-0.24436, 0.68709,0.24436, 0.32185,-0.26239, 0.12041,0.71711
3.0951, 1.59310,-0.66950, 0.39715,-1.08425, 0.32039,-0.23725, 0.67961,0.23725, 0.32922,-0.25498, 0.07911,0.71324
3.1001, 1.62610,-0.63875, 0.32585,-1.10777, 0.32772,-0.23008, 0.67228,0.23008, 0.33642,-0.24751, 0.03880,0.70717
3.1051, 1.65755,-0.60632, 0.25307,-1.12663, 0.33489,-0.22284, 0.66511,0.22284, 0.34348,-0.24000, -0.00040,0.69902
3.1101, 1.68737,-0.57230, 0.17912,-1.14072, 0.34192,-0.21555, 0.65808,0.21555, 0.35038,-0.23244, -0.03841,0.68889
3.1151, 1.71546,-0.53676, 0.10430,-1.14998, 0.34881,-0.20821, 0.65119,0.20821, 0.35713,-0.22484, -0.07515,0.67690
3.1201, 1.74176,-0.49980, 0.02893,-1.15434, 0.35556,-0.20081, 0.64444,0.20081, 0.36374,-0.21721, -0.11055,0.66316
3.1251, 1.76618,-0.46149, -0.04667,-1.15376, 0.36218,-0.19337, 0.63782,0.19337, 0.37022,-0.20954, -0.14455,0.64779
3.1301, 1.78865,-0.42194, -0.12217,-1.14822, 0.36868,-0.18589, 0.63132,0.18589, 0.37657,-0.20184, -0.17708,0.63091
3.1351, 1.80911,-0.38124, -0.19725,-1.13773, 0.37505,-0.17837, 0.62495,0.17837, 0.38279,-0.19411, -0.20811,0.61263
3.1401, 1.82749,-0.33950, -0.27158,-1.12231, 0.38131,-0.17081, 0.61869,0.17081, 0.38890,-0.18636, -0.23760,0.59306
3.1451, 1.84374,-0.29681, -0.34484,-1.10201, 0.38746,-0.16322, 0.61254,0.16322, 0.39489,-0.17859, -0.26551,0.57233
3.1501, 1.85781,-0.25329, -0.41669,-1.07689, 0.39351,-0.15560, 0.60649,0.15560, 0.40077,-0.17080, -0.29182,0.55054
3.1551, 1.86965,-0.20905, -0.48684,-1.04705, 0.39945,-0.14795, 0.60055,0.14795, 0.40655,-0.16299, -0.31651,0.52780
3.1601, 1.87923,-0.16420, -0.55495,-1.01260, 0.40530,-0.14028, 0.59470,0.14028, 0.41222,-0.15516, -0.33958,0.50422
3.1651, 1.88650,-0.11885, -0.62072,-0.97367, 0.41106,-0.13258, 0.58894,0.13258, 0.41781,-0.14732, -0.36102,0.47991
3.1701, 1.89143,-0.07312, -0.68386,-0.93041, 0.41673,-0.12487, 0.58327,0.12487, 0.42330,-0.13947, -0.38083,0.45497
3.1751, 1.89402,-0.02714, -0.74408,-0.88299, 0.42233,-0.11713, 0.57767,0.11713, 0.42872,-0.13161, -0.39903,0.42949
3.1801, 1.89423,0.01897, -0.80109,-0.83162, 0.42785,-0.10938, 0.57215,0.10938, 0.43405,-0.12374, -0.41561,0.40358
3.1851, 1.89206,0.06510, -0.85463,-0.77649, 0.43330,-0.10162, 0.56670,0.10162, 0.43931,-0.11587, -0.43061,0.37732
3.1901, 1.88750,0.11111, -0.90446,-0.71784, 0.43868,-0.09383, 0.56132,0.09383, 0.44451,-0.10799, -0.44404,0.35081
3.1951, 1.88056,0.15689, -0.95032,-0.65591, 0.44401,-0.08604, 0.55599,0.08604, 0.44964,-0.10010, -0.45592,0.32412
3.2001, 1.87125,0.20231, -0.99201,-0.59098, 0.44928,-0.07824, 0.55072,0.07824, 0.45471,-0.09221, -0.46629,0.29734
3.2051, 1.85957,0.24725, -1.02931,-0.52331, 0.45450,-0.07042, 0.54550,0.07042, 0.45973,-0.08431, -0.47519,0.27055
3.2101, 1.84557,0.29158, -1.06204,-0.45320, 0.45968,-0.06260, 0.54032,0.06260, 0.46470,-0.07642, -0.48264,0.24381
3.2151, 1.82925,0.33518, -1.09005,-0.38096, 0.46482,-0.05477, 0.53518,0.05477, 0.46963,-0.06852, -0.48868,0.21721
3.2201, 1.81066,0.37793, -1.11317,-0.30691, 0.46992,-0.04694, 0.53008,0.04694, 0.47452,-0.06062, -0.49336,0.19079
3.2251, 1.78984,0.41971, -1.13128,-0.23137, 0.47500,-0.03910, 0.52500,0.03910, 0.47938,-0.05273, -0.49672,0.16462
3.2301, 1.76684,0.46039, -1.14429,-0.15467, 0.48005,-0.03125, 0.51995,0.03125, 0.48421,-0.04483, -0.49880,0.13876
3.2351, 1.74170,0.49988, -1.15212,-0.07717, 0.48508,-0.02340, 0.51492,0.02340, 0.48901,-0.03693, -0.49964,0.11327
3.2401, 1.71450,0.53804, -1.15470,0.00078, 0.49009,-0.01555, 0.50991,0.01555, 0.49380,-0.02904, -0.49931,0.08818
3.2451, 1.68530,0.57478, -1.15201,0.07884, 0.49510,-0.00770, 0.50490,0.00770, 0.49857,-0.02115, -0.49784,0.06354
3.2501, 1.65416,0.60998, -1.14403,0.15664, 0.50010,0.00016, 0.49990,-0.00016, 0.50333,-0.01326, -0.49528,0.03940
3.2551, 1.62118,0.64354, -1.13078,0.23382, 0.50510,0.00801, 0.49490,-0.00801, 0.50809,-0.00538, -0.49169,0.01579
3.2601, 1.58643,0.67535, -1.11230,0.31003, 0.51011,0.01586, 0.48989,-0.01586, 0.51285,0.00250, -0.48710,-0.00725
3.2651, 1.55000,0.70534, -1.08866,0.38491, 0.51512,0.02372, 0.48488,-0.02372, 0.51761,0.01038, -0.48158,-0.02970
3.2701, 1.51199,0.73339, -1.05994,0.45810, 0.52015,0.03156, 0.47985,-0.03156, 0.52239,0.01825, -0.47517,-0.05152
3.2751, 1.47250,0.75944, -1.02626,0.52926, 0.52520,0.03941, 0.47480,-0.03941, 0.52718,0.02611, -0.46793,-0.07270
3.2801, 1.43163,0.78339, -0.98776,0.59805, 0.53028,0.04725, 0.46972,-0.04725, 0.53199,0.03397, -0.45989,-0.09321
3.2851, 1.38950,0.80517, -0.94459,0.66414, 0.53538,0.05509, 0.46462,-0.05509, 0.53682,0.04182, -0.45111,-0.11304
3.2901, 1.34621,0.82471, -0.89695,0.72720, 0.54052,0.06291, 0.45948,-0.06291, 0.54169,0.04966, -0.44164,-0.13217
3.2951, 1.30189,0.84194, -0.84502,0.78693, 0.54570,0.07074, 0.45430,-0.07074, 0.54659,0.05750, -0.43152,-0.15059
3.3001, 1.25665,0.85681, -0.78906,0.84304, 0.55093,0.07855, 0.44907,-0.07855, 0.55152,0.06532, -0.42081,-0.16829
3.3051, 1.21062,0.86927, -0.72929,0.89525, 0.55620,0.08635, 0.44380,-0.08635, 0.55650,0.07314, -0.40953,-0.18526
3.3101, 1.16394,0.87927, -0.66600,0.94328, 0.56153,0.09415, 0.43847,-0.09415, 0.56153,0.08095, -0.39775,-0.20149
3.3151, 1.11672,0.88678, -0.59946,0.98690, 0.56692,0.10193, 0.43308,-0.10193, 0.56662,0.08874, -0.38550,-0.21699
3.3201, 1.06911,0.89175, -0.52998,1.02589, 0.57237,0.10969, 0.42763,-0.10969, 0.57176,0.09652, -0.37282,-0.23176
3.3251, 1.02124,0.89417, -0.45789,1.06003, 0.57790,0.11744, 0.42210,-0.11744, 0.57697,0.10429, -0.35975,-0.24579
3.3301, 0.97325,0.89403, -0.38351,1.08915, 0.58349,0.12518, 0.41651,-0.12518, 0.58225,0.11205, -0.34633,-0.25909
3.3351, 0.92527,0.89130, -0.30720,1.11309, 0.58917,0.13289, 0.41083,-0.13289, 0.58759,0.11978, -0.33261,-0.27166
3.3401, 0.87744,0.88599, -0.22931,1.13170, 0.59493,0.14059, 0.40507,-0.14059, 0.59302,0.12750, -0.31861,-0.28351
3.3451, 0.82991,0.87811, -0.15021,1.14489, 0.60079,0.14826, 0.39921,-0.14826, 0.59853,0.13520, -0.30437,-0.29464
3.3501, 0.78281,0.86766, -0.07028,1.15256, 0.60673,0.15590, 0.39327,-0.15590, 0.60413,0.14288, -0.28992,-0.30507
3.3551, 0.73628,0.85466, 0.01009,1.15466, 0.61278,0.16352, 0.38722,-0.16352, 0.60983,0.15054, -0.27530,-0.31481
3.3601, 0.69046,0.83916, 0.09051,1.15115, 0.61894,0.17111, 0.38106,-0.17111, 0.61562,0.15817, -0.26054,-0.32386
3.3651, 0.64549,0.82117, 0.17060,1.14203, 0.62520,0.17867, 0.37480,-0.17867, 0.62152,0.16577, -0.24566,-0.33224
3.3701, 0.60150,0.80075, 0.24996,1.12732, 0.63158,0.18619, 0.36842,-0.18619, 0.62752,0.17334, -0.23069,-0.33995
3.3751, 0.55863,0.77794, 0.32820,1.10708, 0.63808,0.19367, 0.36192,-0.19367, 0.63364,0.18088, -0.21566,-0.34703
3.3801, 0.51701,0.75281, 0.40492,1.08137, 0.64471,0.20111, 0.35529,-0.20111, 0.63988,0.18839, -0.20059,-0.35347
3.3851, 0.47677,0.72542, 0.47976,1.05032, 0.65146,0.20850, 0.34854,-0.20850, 0.64625,0.19586, -0.18551,-0.35929
3.3901, 0.43802,0.69583, 0.55232,1.01404, 0.65836,0.21584, 0.34164,-0.21584, 0.65274,0.20328, -0.17043,-0.36451
3.3951, 0.40090,0.66414, 0.62225,0.97270, 0.66539,0.22313, 0.33461,-0.22313, 0.65937,0.21066, -0.15539,-0.36914
3.4001, 0.36552,0.63043, 0.68917,0.92648, 0.67257,0.23037, 0.32743,-0.23037, 0.66614,0.21800, -0.14039,-0.37320
3.4051, 0.33199,0.59478, 0.75276,0.87560, 0.67990,0.23754, 0.32010,-0.23754, 0.67305,0.22528, -0.12546,-0.37671
3.4101, 0.30042,0.55731, 0.81268,0.82029, 0.68739,0.24464, 0.31261,-0.24464, 0.68011,0.23250, -0.11061,-0.37968
3.4151, 0.27092,0.51811, 0.86862,0.76081, 0.69504,0.25167, 0.30496,-0.25167, 0.68733,0.23967, -0.09586,-0.38212
3.4201, 0.24357,0.47730, 0.92027,0.69745, 0.70285,0.25862, 0.29715,-0.25862, 0.69470,0.24677, -0.08122,-0.38406
3.4251, 0.21848,0.43500, 0.96737,0.63050, 0.71083,0.26549, 0.28917,-0.26549, 0.70224,0.25379, -0.06671,-0.38551
3.4301, 0.19572,0.39133, 1.00966,0.56029, 0.71899,0.27227, 0.28101,-0.27227, 0.70995,0.26075, -0.05233,-0.38649
3.4351, 0.17538,0.34641, 1.04690,0.48716, 0.72732,0.27896, 0.27268,-0.27896, 0.71784,0.26762, -0.03811,-0.38702
3.4401, 0.15752,0.30038, 1.07890,0.41148, 0.73584,0.28554, 0.26416,-0.28554, 0.72591,0.27440, -0.02404,-0.38710
3.4451, 0.14221,0.25337, 1.10546,0.33361, 0.74455,0.29201, 0.25545,-0.29201, 0.73415,0.28109, -0.01014,-0.38676
3.4501, 0.12951,0.20553, 1.12643,0.25394, 0.75345,0.29837, 0.24655,-0.29837, 0.74259,0.28768, 0.00358,-0.38601
3.4551, 0.11946,0.15700, 1.14169,0.17288, 0.76255,0.30460, 0.23745,-0.30460, 0.75122,0.29416, 0.01712,-0.38488
3.4601, 0.11211,0.10792, 1.15112,0.09084, 0.77184,0.31070, 0.22816,-0.31070, 0.76005,0.30053, 0.03047,-0.38336
3.4651, 0.10748,0.05845, 1.15467,0.00822, 0.78134,0.31666, 0.21866,-0.31666, 0.76908,0.30678, 0.04362,-0.38149
3.4701, 0.10562,0.00873, 1.15229,-0.07454, 0.79105,0.32247, 0.20895,-0.32247, 0.77831,0.31289, 0.05657,-0.37927
3.4751, 0.10652,-0.04107, 1.14397,-0.15702, 0.80096,0.32812, 0.19904,-0.32812, 0.78776,0.31887, 0.06932,-0.37672
3.4801, 0.11019,-0.09081, 1.12974,-0.23879, 0.81109,0.33360, 0.18891,-0.33360, 0.79742,0.32470, 0.08186,-0.37386
3.4851, 0.11665,-0.14033, 1.10964,-0.31944, 0.82143,0.33891, 0.17857,-0.33891, 0.80729,0.33037, 0.09418,-0.37069
3.4901, 0.12587,-0.18947, 1.08375,-0.39852, 0.83200,0.34402, 0.16800,-0.34402, 0.81738,0.33587, 0.10630,-0.36723
3.4951, 0.13784,-0.23808, 1.05219,-0.47563, 0.84277,0.34894, 0.15723,-0.34894, 0.82770,0.34120, 0.11820,-0.36351
3.5001, 0.15253,-0.28601, 1.01511,-0.55035, 0.85378,0.35365, 0.14622,-0.35365, 0.83824,0.34634, 0.12988,-0.35951
3.5051, 0.16991,-0.33309, 0.97267,-0.62229, 0.86500,0.35813, 0.13500,-0.35813, 0.84900,0.35128, 0.14135,-0.35527
3.5101, 0.18993,-0.37918, 0.92508,-0.69106, 0.87644,0.36238, 0.12356,-0.36238, 0.86000,0.35601, 0.15260,-0.35080
3.5151, 0.21253,-0.42413, 0.87257,-0.75628, 0.88811,0.36638, 0.11189,-0.36638, 0.87123,0.36052, 0.16363,-0.34610
3.5201, 0.23766,-0.46780, 0.81539,-0.81760, 0.90001,0.37012, 0.09999,-0.37012, 0.88268,0.36480, 0.17445,-0.34118
3.5251, 0.26524,-0.51003, 0.75384,-0.87468, 0.91212,0.37359, 0.08788,-0.37359, 0.89437,0.36882, 0.18506,-0.33607
3.5301, 0.29520,-0.55068, 0.68822,-0.92719, 0.92446,0.37677, 0.07554,-0.37677, 0.90630,0.37259, 0.19545,-0.33076
3.5351, 0.32744,-0.58963, 0.61886,-0.97485, 0.93701,0.37965, 0.06299,-0.37965, 0.91845,0.37608, 0.20564,-0.32527
3.5401, 0.36188,-0.62674, 0.54613,-1.01739, 0.94978,0.38222, 0.05022,-0.38222, 0.93084,0.37929, 0.21561,-0.31961
3.5451, 0.39841,-0.66188, 0.47040,-1.05454, 0.96277,0.38445, 0.03723,-0.38445, 0.94345,0.38218, 0.22538,-0.31379
3.5501, 0.43692,-0.69494, 0.39205,-1.08611, 0.97596,0.38634, 0.02404,-0.38634, 0.95629,0.38477, 0.23495,-0.30782
3.5551, 0.47730,-0.72580, 0.31151,-1.11189, 0.98936,0.38787, 0.01064,-0.38787, 0.96936,0.38701, 0.24432,-0.30170
3.5601, 0.51941,-0.75434, 0.22919,-1.13173, 1.00296,0.38902, -0.00296,-0.38902, 0.98264,0.38891, 0.25350,-0.29545
3.5651, 0.56313,-0.78048, 0.14554,-1.14549, 1.01676,0.38977, -0.01676,-0.38977, 0.99615,0.39044, 0.26248,-0.28907
3.5701, 0.60833,-0.80411, 0.06100,-1.15309, 1.03074,0.39012, -0.03074,-0.39012, 1.00986,0.39158, 0.27127,-0.28257
3.5751, 0.65486,-0.82515, -0.02397,-1.15445, 1.04490,0.39004, -0.04490,-0.39004, 1.02378,0.39233, 0.27988,-0.27596
3.5801, 0.70257,-0.84353, -0.10892,-1.14955, 1.05923,0.38951, -0.05923,-0.38951, 1.03790,0.39266, 0.28831,-0.26925
3.5851, 0.75132,-0.85916, -0.19338,-1.13839, 1.07372,0.38853, -0.07372,-0.38853, 1.05220,0.39255, 0.29656,-0.26244
3.5901, 0.80094,-0.87200, -0.27689,-1.12101, 1.08835,0.38706, -0.08835,-0.38706, 1.06669,0.39199, 0.30464,-0.25553
3.5951, 0.85128,-0.88198, -0.35899,-1.09748, 1.10313,0.38510, -0.10313,-0.38510, 1.08135,0.39096, 0.31256,-0.24854
3.6001, 0.90217,-0.88906, -0.43922,-1.06791, 1.11803,0.38263, -0.11803,-0.38263, 1.09617,0.38943, 0.32031,-0.24147
3.6051, 0.95344,-0.89321, -0.51713,-1.03243, 1.13304,0.37962, -0.13304,-0.37962, 1.11113,0.38740, 0.32790,-0.23433
3.6101, 1.00493,-0.89441, -0.59229,-0.99122, 1.14814,0.37607, -0.14814,-0.37607, 1.12624,0.38484, 0.33534,-0.22712
3.6151, 1.05647,-0.89264, -0.66428,-0.94450, 1.16331,0.37195, -0.16331,-0.37195, 1.14146,0.38173, 0.34264,-0.21984
3.6201, 1.10788,-0.88790, -0.73267,-0.89248, 1.17855,0.36724, -0.17855,-0.36724, 1.15678,0.37806, 0.34978,-0.21250
3.6251, 1.15899,-0.88018, -0.79708,-0.83546, 1.19383,0.36194, -0.19383,-0.36194, 1.17219,0.37380, 0.35680,-0.20511
3.6301, 1.20964,-0.86951, -0.85714,-0.77372, 1.20912,0.35601, -0.20912,-0.35601, 1.18766,0.36894, 0.36367,-0.19767
3.6351, 1.25964,-0.85591, -0.91249,-0.70759, 1.22441,0.34946, -0.22441,-0.34946, 1.20318,0.36345, 0.37042,-0.19018
3.6401, 1.30883,-0.83942, -0.96282,-0.63743, 1.23966,0.34225, -0.23966,-0.34225, 1.21873,0.35733, 0.37705,-0.18265
3.6451, 1.35703,-0.82008, -1.00781,-0.56362, 1.25487,0.33438, -0.25487,-0.33438, 1.23428,0.35055, 0.38356,-0.17508
3.6501, 1.40409,-0.79794, -1.04719,-0.48655, 1.26999,0.32582, -0.26999,-0.32582, 1.24980,0.34309, 0.38995,-0.16747
3.6551, 1.44984,-0.77307, -1.08073,-0.40665, 1.28501,0.31658, -0.28501,-0.31658, 1.26527,0.33494, 0.39624,-0.15982
3.6601, 1.49412,-0.74555, -1.10821,-0.32435, 1.29988,0.30662, -0.29988,-0.30662, 1.28066,0.32608, 0.40243,-0.15215
3.6651, 1.53676,-0.71546, -1.12946,-0.24013, 1.31459,0.29594, -0.31459,-0.29594, 1.29594,0.31650, 0.40852,-0.14445
3.6701, 1.57763,-0.68289, -1.14433,-0.15444, 1.32908,0.28454, -0.32908,-0.28454, 1.31108,0.30617, 0.41451,-0.13673
3.6751, 1.61657,-0.64795, -1.15271,-0.06778, 1.34334,0.27239, -0.34334,-0.27239, 1.32605,0.29510, 0.42042,-0.12898
3.6801, 1.65344,-0.61075, -1.15454,0.01938, 1.35733,0.25949, -0.35733,-0.25949, 1.34080,0.28326, 0.42625,-0.12121
3.6851, 1.68812,-0.57140, -1.14978,0.10653, 1.37100,0.24583, -0.37100,-0.24583, 1.35531,0.27064, 0.43200,-0.11342
3.6901, 1.72046,-0.53004, -1.13843,0.19317, 1.38431,0.23141, -0.38431,-0.23141, 1.36953,0.25724, 0.43768,-0.10562
3.6951, 1.75035,-0.48679, -1.12053,0.27881, 1.39723,0.21623, -0.39723,-0.21623, 1.38342,0.24304, 0.44330,-0.09780
3.7001, 1.77769,-0.44182, -1.09618,0.36295, 1.40972,0.20027, -0.40972,-0.20027, 1.39693,0.22805, 0.44885,-0.08997
3.7051, 1.80236,-0.39525, -1.06547,0.44509, 1.42172,0.18354, -0.42172,-0.18354, 1.41004,0.21224, 0.45435,-0.08213
3.7101, 1.82426,-0.34726, -1.02857,0.52476, 1.43319,0.16605, -0.43319,-0.16605, 1.42268,0.19563, 0.45979,-0.07428
3.7151, 1.84333,-0.29800, -0.98567,0.60149, 1.44409,0.14779, -0.44409,-0.14779, 1.43481,0.17821, 0.46519,-0.06642
3.7201, 1.85946,-0.24763, -0.93699,0.67481, 1.45436,0.12878, -0.45436,-0.12878, 1.44638,0.15997, 0.47055,-0.05856
3.7251, 1.87261,-0.19635, -0.88281,0.74430, 1.46397,0.10902, -0.46397,-0.10902, 1.45735,0.14094, 0.47588,-0.05069
3.7301, 1.88271,-0.14431, -0.82341,0.80952, 1.47285,0.08852, -0.47285,-0.08852, 1.46765,0.12111, 0.48117,-0.04281
3.7351, 1.88971,-0.09170, -0.75913,0.87009, 1.48096,0.06730, -0.48096,-0.06730, 1.47723,0.10050, 0.48644,-0.03494
3.7401, 1.89359,-0.03871, -0.69032,0.92563, 1.48824,0.04538, -0.48824,-0.04538, 1.48604,0.07911, 0.49169,-0.02706
3.7451, 1.89431,0.01448, -0.61737,0.97580, 1.49463,0.02278, -0.49463,-0.02278, 1.49403,0.05696, 0.49693,-0.01918
3.7501, 1.89186,0.06769, -0.54071,1.02028, 1.50010,-0.00047, -0.50010,0.00047, 1.50113,0.03408, 0.50216,-0.01130
3.7551, 1.88624,0.12071, -0.46076,1.05879, 1.50458,-0.02435, -0.50458,0.02435, 1.50728,0.01049, 0.50738,-0.00343
3.7601, 1.87746,0.17337, -0.37799,1.09108, 1.50801,-0.04883, -0.50801,0.04883, 1.51243,-0.01379, 0.51260,0.00445
3.7651, 1.86554,0.22547, -0.29289,1.11694, 1.51035,-0.07387, -0.51035,0.07387, 1.51652,-0.03873, 0.51783,0.01231
3.7701, 1.85051,0.27683, -0.20594,1.13619, 1.51154,-0.09943, -0.51154,0.09943, 1.51949,-0.06428, 0.52306,0.02018
3.7751, 1.83241,0.32725, -0.11766,1.14869, 1.51152,-0.12546, -0.51152,0.12546, 1.52128,-0.09041, 0.52832,0.02803
3.7801, 1.81130,0.37655, -0.02858,1.15435, 1.51024,-0.15192, -0.51024,0.15192, 1.52183,-0.11708, 0.53359,0.03588
3.7851, 1.78724,0.42456, 0.06078,1.15310, 1.50766,-0.17875, -0.50766,0.17875, 1.52107,-0.14422, 0.53889,0.04372
3.7901, 1.76031,0.47109, 0.14987,1.14493, 1.50372,-0.20590, -0.50372,0.20590, 1.51897,-0.17180, 0.54423,0.05155
